C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_15_655.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_15_655.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_15_655.jpg, -0.09525089, 0, 0, 20.69452
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_15_759.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_15_759.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_15_759.jpg, 0, 0, 0, 20.47945
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_15_860.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_15_860.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_15_860.jpg, 0, 0, 0, 20.2778
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_15_962.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_15_962.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_15_962.jpg, -0.1862781, 0, 0, 20.03962
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_062.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_062.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_062.jpg, -0.116202, 0, 0, 19.84937
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_170.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_170.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_170.jpg, -0.0352584, 0, 0, 19.6094
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_271.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_271.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_271.jpg, -0.1893816, 0, 0, 19.27203
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_371.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_371.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_371.jpg, -0.0321552, 0, 0, 19.29392
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_476.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_476.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_476.jpg, -0.126687, 0, 0, 18.75263
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_577.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_577.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_577.jpg, -0.0614568, 0, 0, 18.96257
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_679.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_679.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_679.jpg, -0.09695042, 0, 0, 18.29514
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_787.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_787.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_787.jpg, -0.348729, 0, 0, 18.01753
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_892.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_892.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_892.jpg, -0.09495842, 0, 0, 18.33337
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_16_997.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_16_997.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_16_997.jpg, -0.1680463, 0, 0, 17.631
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_100.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_100.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_100.jpg, -0.2010517, 0, 0, 17.95753
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_201.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_201.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_201.jpg, -0.025584, 0, 0, 17.2571
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_308.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_308.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_308.jpg, -0.1588674, 0, 0, 17.01962
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_413.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_413.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_413.jpg, -0.4730538, 0, 0, 17.29637
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_513.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_513.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_513.jpg, -0.1721205, 0, 0, 16.60034
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_620.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_620.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_620.jpg, 0, 0, 0, 16.94999
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_725.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_725.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_725.jpg, 0, 0, 0, 16.75558
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_830.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_830.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_830.jpg, 0.3146475, 0, 0, 16.01914
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_17_935.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_17_935.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_17_935.jpg, 0.0254469, 0, 0, 16.38366
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_038.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_038.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_038.jpg, -0.1700352, 0, 0, 15.67505
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_140.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_140.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_140.jpg, 0, 0, 0, 16.04433
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_241.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_241.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_241.jpg, 0.2797671, 0, 0, 15.32141
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_343.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_343.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_343.jpg, 0, 0, 0, 15.68801
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_451.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_451.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_451.jpg, 0, 0, 0, 15.49851
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_552.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_552.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_552.jpg, -0.1386039, 0, 0, 14.82249
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_656.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_656.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_656.jpg, -0.03522989, 0, 0, 15.172
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_762.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_762.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_762.jpg, -0.2948631, 0, 0, 14.49329
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_864.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_864.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_864.jpg, -0.1252662, 0, 0, 14.84052
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_18_966.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_18_966.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_18_966.jpg, -0.2233341, 0, 0, 14.6451
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_077.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_077.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_077.jpg, 0, 0, 0, 13.94102
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_184.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_184.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_184.jpg, 0, 0, 0, 14.34044
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_285.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_285.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_285.jpg, -0.1879719, 0, 0, 14.1252
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_391.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_391.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_391.jpg, -0.0957948, 0, 0, 13.54909
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_494.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_494.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_494.jpg, 0, 0, 0, 13.82377
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_595.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_595.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_595.jpg, 0.142158, 0, 0, 13.14246
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_706.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_706.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_706.jpg, 0.0586071, 0, 0, 12.98974
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_815.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_815.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_815.jpg, 0, 0, 0, 13.36119
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_19_915.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_19_915.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_19_915.jpg, -0.0261288, 0, 0, 12.70591
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_20_021.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_20_021.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_20_021.jpg, 0, 0, 0, 13.06602
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_20_123.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_20_123.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_20_123.jpg, 0.1336806, 0, 0, 12.35908
C:\Users\SALMA\Desktop\Dataeco\IMG\center_2019_11_30_15_40_20_226.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\left_2019_11_30_15_40_20_226.jpg, C:\Users\SALMA\Desktop\Dataeco\IMG\right_2019_11_30_15_40_20_226.jpg, 0.1349346, 0, 0, 12.18999
